1058078965	20220810	202208	2022	2022.6027	JUD	JUSTICE SYSTEM						JUD			MNCJPN	HONDA	JPN					MNC			0	172	172	17	4	-5.0	1	1	1	-3.96257567418822	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810191500	https://www.popularmechanics.com/cars/g40849804/worst-vehicle-recalls/
1058078966	20220810	202208	2022	2022.6027	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-9.84126984126984	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	20220810191500	https://www.jhnewsandguide.com/this_just_in/judge-owens-grants-injunction-against-wyoming-abortion-ban/article_b4099dd0-9ccb-5911-8e69-5649111418a0.html
1058078967	20220810	202208	2022	2022.6027	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	-3.91304347826087	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220810191500	https://talkingpointsmemo.com/muckraker/trump-puts-maga-legal-talent-on-display-after-fbi-raid
1058078968	20220810	202208	2022	2022.6027	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	084	084	08	2	7.0	4	1	4	-9.11602209944752	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220810191500	https://www.wfmz.com/news/area/southeastern-pa/man-accused-in-pottstown-homicide-arrested-in-california/article_0d42e084-18d5-11ed-8d4b-d3bda5f487f3.html
1058078969	20220810	202208	2022	2022.6027	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	2	1	2	-9.84126984126984	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220810191500	https://www.jhnewsandguide.com/this_just_in/judge-owens-grants-injunction-against-wyoming-abortion-ban/article_b4099dd0-9ccb-5911-8e69-5649111418a0.html
1058078970	20220810	202208	2022	2022.6027	JUDJUD	SUPERIOR COURT						JUD	JUD		JUD	JUDGE						JUD			0	110	110	11	3	-2.0	2	1	2	-1.30208333333333	3	Alameda County, California, United States	US	USCA	CA001	37.5999	-121.884	1675839	3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	3	Alameda County, California, United States	US	USCA		37.5999	-121.884	1675839	20220810191500	https://www.sfchronicle.com/eastbay/article/Why-California-s-attorney-general-weighed-into-17364584.php
1058078971	20220810	202208	2022	2022.6027	KOR	SOUTH KOREA	KOR																		0	193	193	19	4	-10.0	8	1	8	-2.64150943396227	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20220810191500	http://www.msn.com/en-us/movies/news/george-lucas-star-wars-sequel-plan-would-ve-made-stormtroopers-better/ar-AA10wJ7G
1058078972	20220810	202208	2022	2022.6027	KOR	SOUTH KOREA	KOR								CAN	BRITISH COLUMBIA	CAN								1	061	061	06	2	6.4	2	1	2	6.36604774535809	1	South Korea	KS	KS		37	127.5	KS	1	United Kingdom	UK	UK		54	-4	UK	1	South Korea	KS	KS		37	127.5	KS	20220810191500	https://www.miragenews.com/canada-expands-market-for-fresh-british-834800/
1058078973	20220810	202208	2022	2022.6027	KOR	SOUTH KOREA	KOR								GBR	BRITISH	GBR								1	061	061	06	2	6.4	2	1	2	6.36604774535809	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220810191500	https://www.miragenews.com/canada-expands-market-for-fresh-british-834800/
1058078974	20220810	202208	2022	2022.6027	KOR	SOUTH KOREA	KOR								GBR	UNITED KINGDOM	GBR								1	061	061	06	2	6.4	6	1	6	6.36604774535809	1	South Korea	KS	KS		37	127.5	KS	1	United Kingdom	UK	UK		54	-4	UK	1	South Korea	KS	KS		37	127.5	KS	20220810191500	https://www.miragenews.com/canada-expands-market-for-fresh-british-834800/
1058078975	20220810	202208	2022	2022.6027	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								0	160	160	16	4	-4.0	6	1	6	-1.65517241379311	3	Providence Medford Medical Center, Oregon, United States	US	USOR	OR029	42.3396	-122.863	2610861	3	Providence Medford Medical Center, Oregon, United States	US	USOR		42.3396	-122.863	2610861	3	Providence Medford Medical Center, Oregon, United States	US	USOR		42.3396	-122.863	2610861	20220810191500	https://stateofreform.com/featured/2022/08/lack-of-affordable-housing-options-causing-concern-for-oregon-nurses/
1058078976	20220810	202208	2022	2022.6027	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								0	160	160	16	4	-4.0	2	1	2	-1.65517241379311	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220810191500	https://stateofreform.com/featured/2022/08/lack-of-affordable-housing-options-causing-concern-for-oregon-nurses/
1058078977	20220810	202208	2022	2022.6027	LAB	EMPLOYEE						LAB			aka	ASANTE			aka						0	160	160	16	4	-4.0	5	1	5	-1.65517241379311	3	Providence Medford Medical Center, Oregon, United States	US	USOR	OR029	42.3396	-122.863	2610861	3	Providence Medford Medical Center, Oregon, United States	US	USOR		42.3396	-122.863	2610861	3	Providence Medford Medical Center, Oregon, United States	US	USOR		42.3396	-122.863	2610861	20220810191500	https://stateofreform.com/featured/2022/08/lack-of-affordable-housing-options-causing-concern-for-oregon-nurses/
1058078978	20220810	202208	2022	2022.6027	LAB	EMPLOYEE						LAB			aka	ASANTE			aka						0	160	160	16	4	-4.0	1	1	1	-1.65517241379311	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220810191500	https://stateofreform.com/featured/2022/08/lack-of-affordable-housing-options-causing-concern-for-oregon-nurses/
1058078979	20220810	202208	2022	2022.6027	LBN	LEBANON	LBN								UKR	ODESA	UKR								1	043	043	04	1	2.8	5	1	5	-1.4218009478673	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220810191500	https://menafn.com/1104678757/Razoni-Ship-Docks-At-Port-Of-Mersin-In-Turkey-Ambassador
1058078980	20220810	202208	2022	2022.6027	LBY	TRIPOLI	LBY								BUS	CARGO SHIP						BUS			1	042	042	04	1	1.9	2	1	2	-1.4218009478673	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220810191500	https://menafn.com/1104678757/Razoni-Ship-Docks-At-Port-Of-Mersin-In-Turkey-Ambassador
1058078981	20220810	202208	2022	2022.6027	LEG	LAWMAKER						LEG													1	010	010	01	1	0.0	2	1	2	-3.12977099236641	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810191500	https://dailyjournal.net/2022/08/10/johnson-county-lawmakers-explain-their-votes-for-the-near-total-abortion-ban/
1058078982	20220810	202208	2022	2022.6027	LEG	SENATE						LEG													1	040	040	04	1	1.0	4	1	4	-1.5625	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								1	China	CH	CH		35	105	CH	20220810191500	https://www.kcet.org/shows/newshour/episodes/august-9-2022-pbs-newshour-full-episode-1660017601
1058078983	20220810	202208	2022	2022.6027	LEG	SENATOR						LEG													0	040	040	04	1	1.0	6	1	6	-1.80722891566266	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220810191500	https://news.am/eng/news/715586.html
1058078984	20220810	202208	2022	2022.6027	LEG	SENATOR						LEG													1	042	042	04	1	1.9	2	1	2	0.20429009193054	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220810191500	https://www.caller.com/story/news/politics/2022/08/10/republican-sen-ted-cruz-tours-port-of-corpus-christi/65397028007/
1058078985	20220810	202208	2022	2022.6027	LEG	SENATOR						LEG													1	042	042	04	1	1.9	8	1	8	0.20429009193054	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20220810191500	https://www.caller.com/story/news/politics/2022/08/10/republican-sen-ted-cruz-tours-port-of-corpus-christi/65397028007/
1058078986	20220810	202208	2022	2022.6027	LEG	HOUSE OF REPRESENTATIVES						LEG													1	057	057	05	1	8.0	5	1	5	4.48548812664908	0								0								0								20220810191500	https://tribuneonlineng.com/former-rivers-commissioner-picks-aa-governorship-ticket/
1058078987	20220810	202208	2022	2022.6027	LEG	SENATE						LEG													1	071	071	07	2	7.4	3	1	3	-0.17241379310345	3	Columbia River, Oregon, United States	US	USOR	OR007	46.2443	-124.058	1140014	0								3	Columbia River, Oregon, United States	US	USOR		46.2443	-124.058	1140014	20220810191500	https://theworldlink.com/news/federal-funding-coastal-communities-in-line-for-critical-investments/article_5a0904e4-81f6-56f2-957d-12014c9b4930.html
1058078988	20220810	202208	2022	2022.6027	LEG	LAWMAKER						LEG													1	172	172	17	4	-5.0	2	1	2	-3.12977099236641	3	Johnson County, Indiana, United States	US	USIN	IN081	39.4806	-86.055	450365	0								3	Johnson County, Indiana, United States	US	USIN		39.4806	-86.055	450365	20220810191500	https://dailyjournal.net/2022/08/10/johnson-county-lawmakers-explain-their-votes-for-the-near-total-abortion-ban/
1058078989	20220810	202208	2022	2022.6027	LEG	SENATOR						LEG													0	180	180	18	4	-9.0	3	1	3	-1.80722891566266	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220810191500	https://news.am/eng/news/715586.html
1058078990	20220810	202208	2022	2022.6027	LEG	LAWMAKER						LEG			CHEGOV	SWITZERLAND	CHE					GOV			1	040	040	04	1	1.0	2	1	2	-2.24403927068724	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220810191500	https://tribuneonlineng.com/dsdp-contract-reps-threaten-to-suspend-pms-importation-by-vitol-sa-others/
1058078991	20220810	202208	2022	2022.6027	LEG	SENATE						LEG			CHN	CHINA	CHN								1	012	012	01	1	-0.4	10	1	10	-7.57575757575757	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220810191500	https://arynews.tv/chairman-senate-expresses-concerns-over-china-taiwan-crisis/
1058078992	20220810	202208	2022	2022.6027	LEG	SENATE						LEG			CHN	CHINA	CHN								1	012	012	01	1	-0.4	10	1	10	-7.57575757575757	1	Taiwan	TW	TW		24	121	TW	1	China	CH	CH		35	105	CH	1	Taiwan	TW	TW		24	121	TW	20220810191500	https://arynews.tv/chairman-senate-expresses-concerns-over-china-taiwan-crisis/
1058078993	20220810	202208	2022	2022.6027	LEG	PRESIDENT OF THE SENATE						LEG			COP	DEPUTY						COP			1	040	040	04	1	1.0	3	1	3	-3.47222222222222	4	Port-De-Paix, Nord-Ouest, Haiti	HA	HA03	17185	19.95	-72.8333	-70317	4	Port-De-Paix, Nord-Ouest, Haiti	HA	HA03	17185	19.95	-72.8333	-70317	4	Port-De-Paix, Nord-Ouest, Haiti	HA	HA03	17185	19.95	-72.8333	-70317	20220810191500	https://www.haitilibre.com/en/news-37368-haiti-news-zapping.html
1058078994	20220810	202208	2022	2022.6027	LEG	LEGISLATURE						LEG			CVL	CITIZEN						CVL			0	040	040	04	1	1.0	10	1	10	-3.12977099236641	3	Johnson County, Indiana, United States	US	USIN	IN081	39.4806	-86.055	450365	3	Johnson County, Indiana, United States	US	USIN		39.4806	-86.055	450365	3	Johnson County, Indiana, United States	US	USIN		39.4806	-86.055	450365	20220810191500	https://dailyjournal.net/2022/08/10/johnson-county-lawmakers-explain-their-votes-for-the-near-total-abortion-ban/
1058078995	20220810	202208	2022	2022.6027	LEG	PRESIDENT OF THE SENATE						LEG			HTI	HAITI	HTI								1	040	040	04	1	1.0	3	1	3	-3.47222222222222	4	Port-De-Paix, Nord-Ouest, Haiti	HA	HA03	17185	19.95	-72.8333	-70317	4	Port-De-Paix, Nord-Ouest, Haiti	HA	HA03	17185	19.95	-72.8333	-70317	4	Port-De-Paix, Nord-Ouest, Haiti	HA	HA03	17185	19.95	-72.8333	-70317	20220810191500	https://www.haitilibre.com/en/news-37368-haiti-news-zapping.html
1058078996	20220810	202208	2022	2022.6027	LEG	SENATE						LEG			TWN	TAIWAN	TWN								1	012	012	01	1	-0.4	2	1	2	-7.57575757575757	1	Taiwan	TW	TW		24	121	TW	1	China	CH	CH		35	105	CH	1	Taiwan	TW	TW		24	121	TW	20220810191500	https://arynews.tv/chairman-senate-expresses-concerns-over-china-taiwan-crisis/
1058078997	20220810	202208	2022	2022.6027	LEG	SENATE						LEG			TWN	TAIWAN	TWN								1	012	012	01	1	-0.4	8	1	8	-7.57575757575757	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20220810191500	https://arynews.tv/chairman-senate-expresses-concerns-over-china-taiwan-crisis/
1058078998	20220810	202208	2022	2022.6027	LEG	PARLIAMENT						LEG			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	4	1	4	2.17391304347826	1	Ukraine	UP	UP		49	32	UP	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20220810191500	https://www.atlanticcouncil.org/blogs/new-atlanticist/expert-on-the-ground-what-the-nato-ratification-process-looks-like-from-finland/
1058078999	20220810	202208	2022	2022.6027	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.80722891566266	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220810191500	https://news.am/eng/news/715586.html
1058079000	20220810	202208	2022	2022.6027	LEG	SENATE						LEG			USA	OREGON	USA								1	071	071	07	2	7.4	7	1	7	-0.17241379310345	3	Columbia River, Oregon, United States	US	USOR	OR007	46.2443	-124.058	1140014	3	Columbia River, Oregon, United States	US	USOR		46.2443	-124.058	1140014	3	Columbia River, Oregon, United States	US	USOR		46.2443	-124.058	1140014	20220810191500	https://theworldlink.com/news/federal-funding-coastal-communities-in-line-for-critical-investments/article_5a0904e4-81f6-56f2-957d-12014c9b4930.html
1058079001	20220810	202208	2022	2022.6027	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	180	180	18	4	-9.0	2	1	2	-1.80722891566266	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220810191500	https://news.am/eng/news/715586.html
1058079002	20220810	202208	2022	2022.6027	LEG	SENATOR						LEG			USA	MISSOURI	USA								0	180	180	18	4	-9.0	3	1	3	-1.80722891566266	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220810191500	https://news.am/eng/news/715586.html
1058079003	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA																		0	010	010	01	1	0.0	5	1	5	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079004	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA																		1	020	020	02	1	3.0	2	1	2	-1.16279069767442	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220810191500	https://economictimes.indiatimes.com/news/international/world-news/yuan-wang-5-standoff-sri-lankas-imf-process-may-be-under-threat/articleshow/93486813.cms
1058079005	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA																		1	020	020	02	1	3.0	8	1	8	-1.16279069767442	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220810191500	https://economictimes.indiatimes.com/news/international/world-news/yuan-wang-5-standoff-sri-lankas-imf-process-may-be-under-threat/articleshow/93486813.cms
1058079006	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA																		1	042	042	04	1	1.9	1	1	1	-1.92752505782575	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079007	20220810	202208	2022	2022.6027	LKA	HAMBANTOTA	LKA																		1	042	042	04	1	1.9	10	1	10	-1.92752505782575	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079008	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA																		1	042	042	04	1	1.9	4	1	4	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079009	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA																		0	057	057	05	1	8.0	2	1	2	-1.92752505782575	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079010	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA																		0	057	057	05	1	8.0	2	1	2	-1.92752505782575	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079011	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA																		0	057	057	05	1	8.0	6	1	6	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079012	20220810	202208	2022	2022.6027	LKA	SRI LANKAN	LKA																		0	062	062	06	2	7.4	2	1	2	-1.92752505782575	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079013	20220810	202208	2022	2022.6027	LKA	SRI LANKAN	LKA																		0	062	062	06	2	7.4	8	1	8	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079014	20220810	202208	2022	2022.6027	LKA	COLOMBO	LKA								CHN	CHINESE	CHN								0	043	043	04	1	2.8	1	1	1	-1.92752505782575	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079015	20220810	202208	2022	2022.6027	LKA	COLOMBO	LKA								CHN	CHINESE	CHN								0	043	043	04	1	2.8	1	1	1	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Changzheng, Hainan, China	CH	CH31	13072	18.9616	109.875	6027100	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079016	20220810	202208	2022	2022.6027	LKA	COLOMBO	LKA								CHN	CHINESE	CHN								0	043	043	04	1	2.8	6	1	6	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Changzheng, Hainan, China	CH	CH31	13072	18.9616	109.875	6027100	4	Changzheng, Hainan, China	CH	CH31	13072	18.9616	109.875	6027100	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079017	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA								MIL	AIRCRAFT CARRIER						MIL			1	010	010	01	1	0.0	2	1	2	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079018	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA								PAK	PAKISTAN	PAK								0	051	051	05	1	3.4	2	1	2	-1.92752505782575	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079019	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA								PAK	PAKISTAN	PAK								0	051	051	05	1	3.4	8	1	8	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079020	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA								THA	THAILAND	THA								1	080	080	08	2	5.0	6	1	6	-14.0845070422535	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220810191500	https://news.am/eng/news/715535.html
1058079021	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA								THA	THAILAND	THA								1	080	080	08	2	5.0	4	1	4	-14.0845070422535	1	Thailand	TH	TH		15	100	TH	1	Sri Lanka	CE	CE		7	81	CE	1	Thailand	TH	TH		15	100	TH	20220810191500	https://news.am/eng/news/715535.html
1058079022	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA								USA	THE US	USA								0	046	046	04	1	7.0	1	1	1	-1.92752505782575	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Pakistan	PK	PK		30	70	PK	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079023	20220810	202208	2022	2022.6027	LKA	SRI LANKA	LKA								USA	THE US	USA								0	046	046	04	1	7.0	4	1	4	-1.92752505782575	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079024	20220810	202208	2022	2022.6027	LKAELIGOV	SIRIMAVO BANDARANAIKE	LKA					ELI	GOV		CHN	CHINA	CHN								1	057	057	05	1	8.0	1	1	1	-1.92752505782575	4	Lankan, Anhui, China	CH	CH01	13146	33.9286	117.266	-1913986	4	Lankan, Anhui, China	CH	CH01	13146	33.9286	117.266	-1913986	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220810191500	https://menafn.com/1104678763/Vicissitudes-Of-India-Sri-Lanka-Strategic-Relations
1058079025	20220810	202208	2022	2022.6027	MDV	MALE	MDV								MED	WEBSITE						MED			0	036	036	03	1	4.0	6	1	6	0.76923076923077	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810191500	https://www.wkar.org/wkar-news/2022-08-10/after-being-rescued-from-a-research-facility-50-beagles-arrive-in-midland
1058079026	20220810	202208	2022	2022.6027	MED	NEWSPAPER						MED													1	012	012	01	1	-0.4	3	1	3	-7.1264367816092	4	Langya, Sichuan, China	CH	CH32	13003	30.6965	106.954	-1914063	0								4	Langya, Sichuan, China	CH	CH32	13003	30.6965	106.954	-1914063	20220810191500	https://www.deseret.com/utah/2022/8/10/23299865/new-virus-china-heres-what-you-need-to-know-covid-19-omicron-shrews-bats-langya-new-england
1058079027	20220810	202208	2022	2022.6027	MED	NEWSPAPER						MED													1	012	012	01	1	-0.4	2	1	2	-7.1264367816092	4	University College, New South Wales, Australia	AS	AS02	5113	-34.4068	150.876	11376400	0								4	University College, New South Wales, Australia	AS	AS02	5113	-34.4068	150.876	11376400	20220810191500	https://www.deseret.com/utah/2022/8/10/23299865/new-virus-china-heres-what-you-need-to-know-covid-19-omicron-shrews-bats-langya-new-england
1058079028	20220810	202208	2022	2022.6027	MED	SPOKESMAN						MED													1	014	014	01	1	0.0	10	1	10	-6.54761904761904	0								0								0								20220810191500	https://www.stokesentinel.co.uk/news/stoke-on-trent-news/fires-rip-through-grassland-stoke-7448364
1058079029	20220810	202208	2022	2022.6027	MED	TELEVISION						MED													1	017	017	01	1	0.0	10	1	10	-0.33003300330033	4	Rakhi, Chhattisgarh, India	IN	IN37	70116	21.15	81.7833	-2108820	0								4	Rakhi, Chhattisgarh, India	IN	IN37	70116	21.15	81.7833	-2108820	20220810191500	https://www.indiatvnews.com/entertainment/celebrities/nia-sharma-celebrates-raksha-bandhan-revealing-dress-trolled-latest-celeb-news-2022-08-10-799004
